;ELE_033_006;Cambio de líneas generales Metro lineal Hasta 10 mm. Reparaciones a partir de 30 metros;10,63;;
;ELE_033_007;Cambio de líneas generales Metro lineal Hasta 16 mm. Reparaciones hasta 10 metros;13,53;;
;ELE_033_008;Cambio de líneas generales Metro lineal Hasta 16 mm. Reparaciones hasta 30 metros;12,18;;
;ELE_033_009;Cambio de líneas generales Metro lineal Hasta 16 mm. Reparaciones a partir de 30 metros;11,58;;
;ELE_033_010;Cambio de líneas generales Metro lineal Hasta 25 mm. Reparaciones hasta 10 metros;14,73;;
;ELE_033_011;Cambio de líneas generales Metro lineal Hasta 25 mm. Reparaciones hasta 30 metros;13,26;;
;ELE_033_012;Cambio de líneas generales Metro lineal Hasta 25 mm. Reparaciones a partir de 30 metros;12,60;;
;ELE_034_001;Reposición de magnetotérmico (unidad) 2 X 25A;43,40;;
;ELE_034_002;Reposición de magnetotérmico (unidad) 2 X 40A;73,47;;
;ELE_034_003;Reposición de magnetotérmico (unidad) 2 X 50A;136,29;;
;ELE_034_004;Reposición de magnetotérmico (unidad) 4 X 25A;118,50;;
;ELE_034_005;Reposición de magnetotérmico (unidad) 4 X 40A;141,19;;
;ELE_034_006;Reposición de magnetotérmico (unidad) 4 x 50A;275,30;;
;ELE_036_001;Material de electricidad no baremado;;;
;DIV_006_001;Visita sin realización de trabajos (incomparecencia asegurado / perjud, etc.);25,88;;
;PA;Partida Alzada;;;
;ELE_030_007;Reposición de proteccion sobretensiones permanentes y transitorias 2F+T Hasta 40A;245,25;;
;ELE_015_001;Suministro y colocacion de mecanismo electrico gama media/basica. Interruptor simple / enchufe con marco y tecla;19,84;;
;ELE_015_002;Suministro y colocacion de mecanismo electrico gama media/basica. Conmutado / Toma TV/FM o de cruzamiento con marco y tecla;27,22;;
Pinturas;;;;
;PIN_001_001;Precio mano de obra pintor para trabajos no baremados;25,88;;
;PIN_001_002;Precio mano de obra ayudante de pintor para trabajos no baremados;18,30;;
;PIN_032_001;Pintado paramentos incluido raspado, lavado, emplastecido y esmalte sellador gotelé simple (hasta 10 m2 servicio mínimo);71,98;;
;PIN_032_002;Pintado paramentos incluido raspado, lavado, emplastecido y esmalte sellador gotelé simple (entre 1 y 10 m2 adicionales);5,46;;
;PIN_032_003;Pintado paramentos incluido raspado, lavado, emplastecido y esmalte sellador gotelé simple (entre 1 y 20 m2 adicionales);5,04;;
;PIN_032_004;Pintado paramentos incluido raspado, lavado, emplastecido y esmalte sellador gotelé simple (más de 20 m2 adicionales);4,93;;
